player_id,player_slug,first_name,last_name,birthdate,turned_pro,weight_kg,height_cm
b063,dean-botha,Dean,Botha,1964.03.30,,70,175
b064,luca-bottazzi,Luca,Bottazzi,1963.04.01,,71,170
b066,lloyd-bourne,Lloyd,Bourne,1958.10.18,,82,191
b068,craig-boynton,Craig,Boynton,1964.06.19,,79,183
b069,john-boytim,John,Boytim,1967.12.21,,68,175
b070,sean-brawley,Sean,Brawley,1960.10.24,,77,178
b072,alain-brichant,Alain,Brichant,,,,
b071,bruce-brescia,Bruce,Brescia,1961.12.01,,,
b073,austen-brice,Austen,Brice,1968.01.20,,,
b074,jimmy-brown,Jimmy,Brown,1965.04.28,1981,68,180
b075,neil-broad,Neil,Broad,1966.11.20,1986,87,191
b076,ricky-brown,Ricky,Brown,1967.04.01,,70,178
b077,mike-brunnberg,Mike,Brunnberg,1958.05.04,1981,86,191
b079,fritz-buehning,Fritz,Buehning,1960.03.05,,91,196
b078,mark-buckley,Mark,Buckley,1960.09.01,,70,178
b080,damir-buljevic,Damir,Buljevic,1965.09.22,,91,196
b083,doug-burke,Doug,Burke,1963.07.25,,73,180
b082,andrew-burrow,Andrew,Burrow,1963.06.17,,68,178
b084,juan-carlos-baguena,Juan Carlos,Baguena,1967.01.07,,79,183
b085,alessandro-baldoni,Alessandro,Baldoni,1968.02.20,,,
b095,david-betous,David,Betous,,,,
b09m,sam-bloom,Sam,Bloom,1994.01.13,,,
b099,chris-bradnam,Chris,Bradnam,1958.02.26,,,
b09a,trent-bryde,Trent,Bryde,1999.11.24,,,
b0by,juan-ignacio-batalla,Juan Ignacio,Batalla,,,,
b105,nick-badenhorst,Nick,Badenhorst,,,,
b102,josef-brabenec,Josef,Brabenec,1957.04.24,,,
b106,syd-ball,Syd,Ball,1950.01.24,,79,188
b107,nandan-bal,Nandan,Bal,,,,
b108,ken-barton,Ken,Barton,,,,
b113,nick-brown,Nick,Brown,1961.09.03,,82,191
b115,khaled-baligh,Khaled,Baligh,,,,
b119,jean-claude-barclay,Jean-Claude,Barclay,1942.12.30,,,
b120,tony-bardsley,Tony,Bardsley,1945.02.09,,,
b121,roy-barth,Roy,Barth,1947.03.30,,68,175
b122,pierre-barthes,Pierre,Barthes,1941.09.13,,,
b123,john-bartlett,John,Bartlett,1948.03.17,,78,188
b124,gerald-battrick,Gerald,Battrick,1947.05.27,,66,178
b125,mike-belkin,Mike,Belkin,1945.06.29,,,
b126,ove-nils-bengtson,Ove Nils,Bengtson,1945.04.05,,93,196
b127,john-benson,John,Benson,1959.07.02,,,
b129,paolo-bertolucci,Paolo,Bertolucci,1951.08.03,,82,175
b128,christophe-bernelle,Christophe,Bernelle,1962.12.31,,77,185
b130,byron-bertram,Byron,Bertram,1952.10.29,,,
b131,alvaro-betancur,Alvaro,Betancur,1950.01.03,,,
b132,woody-blocher,Woody,Blocher,1951.08.24,,73,173
b133,dave-bohrnstedt,Dave,Bohrnstedt,,,,
b134,william-brown,William,Brown,1945.01.14,,,
b135,henry-bunis,Henry,Bunis,1953.03.27,,,
b137,ben-bishop,Ben,Bishop,,,,
b140,keith-begley,Keith,Begley,,,,
b138,segun-balogun,Segun,Balogun,,,,
b136,peter-burwash,Peter,Burwash,1945.02.10,,75,175
b149,nial-brash,Nial,Brash,,,,
b168,felix-barrientos,Felix,Barrientos,1967.11.20,,72,178
b153,valerio-baiardo,Valerio,Baiardo,,,,
b154,hiroyuki-bamba,Hiroyuki,Bamba,,,,
b172,teodor-batchev,Teodor,Batchev,,,,
b174,carlos-behar,Carlos,Behar,,,,
b179,dan-bleckinger,Dan,Bleckinger,1947.05.27,,,
b184,greg-braun,Greg,Braun,,,,
b187,glenn-busby,Glenn,Busby,,,,
b189,robert-bettauer,Robert,Bettauer,1956.05.02,1978,75,175
b195,luis-bruguera,Luis,Bruguera,,,,
b198,marc-bolle,Marc,Bolle,1949.06.24,,,
b201,brian-benson,Brian,Benson,,,,
b202,janos-benyik,Janos,Benyik,,,,
b205,bailey-brown,Bailey,Brown,1943.06.15,,,
b204,rohun-beven,Rohun,Beven,1957.09.21,,,
b206,john-blizzard,John,Blizzard,,,,
b207,jacques-bonnemaison,Jacques,Bonnemaison,,,,
b209,joe-bouquin,Joe,Bouquin,,,,
b210,carey-brading,Carey,Brading,,,,
b213,regis-brunet,Regis,Brunet,1956.05.31,,68,183
b217,ian-bersin,Ian,Bersin,,,,
b221,brian-bowman,Brian,Bowman,,,,
b223,dan-birchmore,Dan,Birchmore,,,,
b224,bill-bowrey,Bill,Bowrey,1943.12.25,,,
b225,ingo-buding,Ingo,Buding,1942.01.09,,,
b226,john-barrett,John,Barrett,1931.04.17,,86,185
b227,john-brown,John,Brown,1940.07.12,,,
b228,earl-butch-buchholz,Earl Butch,Buchholz,1940.09.16,,73,188
b229,patrice-beust,Patrice,Beust,1944.09.03,,72,170
b230,roger-becker,Roger,Becker,1934.02.06,,,
b231,geoff-bluett,Geoff,Bluett,1941.05.20,,,
b233,szabolcz-baranyi,Szabolcz,Baranyi,1944.01.31,,,
b234,tom-brown,Tom,Brown,1922.09.26,,70,185
b235,franco-bartoni,Franco,Bartoni,1948.10.04,,,
b238,dick-r-bohrnstedt,Dick R.,Bohrnstedt,1950.04.28,,,
b237,wilhelm-bungert,Wilhelm,Bungert,1939.04.01,,82,188
b239,goran-bergstrand,Goran,Bergstrand,,,,
b240,jack-bushman,Jack,Bushman,,,,
b241,john-burrman,John,Burrman,,,,
b245,michael-burgener,Michael,Burgener,,,,
b244,chris-bovett,Chris,Bovett,1945.12.25,,,
b248,eric-baer,Eric,Baer,,,,
b250,maurizio-bonaiti,Maurizio,Bonaiti,,,,
b251,harvey-becker,Harvey,Becker,,,,
b254,ian-bidmeade,Ian,Bidmeade,,,,
b256,lennart-bergelin,Lennart,Bergelin,1925.06.10,,,
b259,harry-brittain,Harry,Brittain,,,,
b261,thierry-bernasconi,Thierry,Bernasconi,,,,
b263,ugo-biagianti,Ugo,Biagianti,1967.08.29,,64,173
b267,rikard-bergh,Rikard,Bergh,1966.06.14,1987,80,188
b269,rod-brent,Rod,Brent,,,,
b270,stephen-botfield,Stephen,Botfield,1966.04.10,,67,180
b271,martin-barba,Martin,Barba,1966.08.22,,70,180
b274,franco-belli,Franco,Belli,,,,
b276,george-berner,George,Berner,,,,
b277,andres-battad,Andres,Battad,,,,
b278,ricky-buwalda,Ricky,Buwalda,,,,
b281,jay-berger,Jay,Berger,1966.11.26,1986,75,180
b282,bob-brien,Bob,Brien,,,,
b285,brant-bailey,Brant,Bailey,,,,
b286,carlo-borea,Carlo,Borea,1954.04.24,,,
b287,mario-brenner,Mario,Brenner,,,,
b292,michael-bauer,Michael,Bauer,1968.01.30,,70,173
b293,patrick-baur,Patrick,Baur,1965.05.03,1986,75,188
b294,shane-barr,Shane,Barr,1969.10.21,,83,193
b298,neil-borwick,Neil,Borwick,1967.09.15,1987,82,193
b302,martin-blackman,Martin,Blackman,1970.03.05,,77,188
b304,herve-bardot,Herve,Bardot,,,,
b305,karsten-braasch,Karsten,Braasch,1967.07.14,1987,73,180
b308,lan-bale,Lan,Bale,1969.09.07,1991,70,175
b307,joey-blake,Joey,Blake,1967.07.14,,75,178
b309,geoff-brown,Geoff,Brown,,,,
b317,thomas-buchmayer,Thomas,Buchmayer,1971.02.14,1989,81,185
b322,chris-bailey,Chris,Bailey,1968.04.29,1987,86,196
b323,jaroslav-bulant,Jaroslav,Bulant,1964.04.21,,70,175
b324,marius-barnard,Marius,Barnard,1969.01.20,1988,86,188
b326,mike-brown,Mike,Brown,1968.12.08,,77,183
b334,gilles-bastie,Gilles,Bastie,1971.02.09,,,
b330,peter-ballauff,Peter,Ballauff,1963.09.29,,79,188
b337,mike-briggs,Mike,Briggs,1968.09.06,1989,79,178
b342,alois-beust,Alois,Beust,1970.02.08,,,
b347,colin-beecher,Colin,Beecher,1970.10.16,,,
b350,sergi-bruguera,Sergi,Bruguera,1971.01.16,1988,76,188
b351,nicolas-becerra,Nicolas,Becerra,1969.11.06,1990,83,185
b387,jose-maria-blasi,Jose-Maria,Blasi,,,,
b383,massimo-boscatto,Massimo,Boscatto,1971.06.21,,80,178
b390,daniele-balducci,Daniele,Balducci,1970.09.10,,,
b394,dick-bosse,Dick,Bosse,1967.08.01,,,
b395,michael-brown,Michael,Brown,1971.04.10,,68,175
b397,byron-black,Byron,Black,1969.10.06,1991,70,175
b400,ryan-blake,Ryan,Blake,1966.02.04,,,
b401,steve-bryan,Steve,Bryan,1970.08.10,1990,75,178
b403,lionel-barthez,Lionel,Barthez,1967.05.18,1988,77,180
b409,will-bull,Will,Bull,1972.07.01,,75,185
b407,nicola-bruno,Nicola,Bruno,1971.01.26,1991,70,178
b414,iztok-bozic,Iztok,Bozic,1971.09.27,,,
b428,alberto-berasategui,Alberto,Berasategui,1973.06.28,1991,66,173
b434,ivan-baron,Ivan,Baron,1972.11.12,,75,185
b429,jordi-burillo,Jordi,Burillo,1972.12.07,1991,85,188
b435,bill-behrens,Bill,Behrens,1970.06.26,1993,82,188
b438,roland-burtscher,Roland,Burtscher,1969.06.15,1992,80,183
b440,noam-behr,Noam,Behr,1975.10.13,1994,82,188
b439,pierre-bouteyre,Pierre,Bouteyre,1971.09.07,,82,185
b446,jonas-bjorkman,Jonas,Bjorkman,1972.03.23,1991,83,183
b455,corrado-borroni,Corrado,Borroni,1973.05.06,1991,83,185
b461,tony-bujan,Tony,Bujan,,,,
b471,mahesh-bhupathi,Mahesh,Bhupathi,1974.06.07,1995,88,185
b473,steven-baldas,Steven,Baldas,1974.06.18,,75,180
b487,juan-balcells,Juan,Balcells,1975.06.20,1996,93,191
b478,pedro-braga,Pedro,Braga,1975.02.27,,,
b479,fredrik-bergh,Fredrik,Bergh,1975.04.22,1996,86,193
b484,lars-burgsmuller,Lars,Burgsmuller,1975.12.06,1993,73,183
b496,helson-barros,Helson,Barros,,,,
b499,wayne-black,Wayne,Black,1973.11.14,1994,70,170
b510,allen-belobrajdic,Allen,Belobrajdic,1976.09.18,1995,67,175
b503,george-bastl,George,Bastl,1975.04.01,1998,85,183
b523,bill-barber,Bill,Barber,1970.10.02,,,
b545,tomas-behrend,Tomas,Behrend,1974.12.12,1994,89,193
b516,federico-browne,Federico,Browne,1976.04.07,1994,82,180
b547,bart-beks,Bart,Beks,1973.07.04,,,
b562,jean-francois-bachelot,Jean-Francois,Bachelot,1977.06.11,1996,80,183
b570,daniele-bracciali,Daniele,Bracciali,1978.01.10,1995,78,180
b585,matthew-breen,Matthew,Breen,1976.06.12,,,
b588,bob-bryan,Bob,Bryan,1978.04.29,1998,88,193
b517,oscar-burrieza-lopez,Oscar,Burrieza-Lopez,1975.07.22,1994,66,170
b589,mike-bryan,Mike,Bryan,1978.04.29,1998,82,188
b599,julien-boutter,Julien,Boutter,1974.04.05,1996,86,191
b518,galo-blanco,Galo,Blanco,1976.10.08,1995,70,175
b600,luke-bourgeois,Luke,Bourgeois,1977.03.03,,86,188
b607,jan-boruszewski,Jan,Boruszewski,1977.10.02,,,
b619,thomas-blake,Thomas,Blake,1976.12.29,1999,88,
b644,alexei-belov,Alexei,Belov,1972.05.19,,,
b649,kornel-bardoczky,Kornel,Bardoczky,1978.07.05,,,
b645,justin-bower,Justin,Bower,1978.05.23,,79,191
b660,jack-brasington,Jack,Brasington,1976.09.09,2000,82,188
b663,boris-bachert,Boris,Bachert,1981.04.16,,,
b670,chemseddine-belal,Chemseddine,Belal,1977.10.10,,74,180
b676,james-blake,James,Blake,1979.12.28,1999,83,185
b678,michael-berrer,Michael,Berrer,1980.07.01,1999,100,193
b681,paul-baccanello,Paul,Baccanello,1979.06.12,1999,85,183
b692,ivan-beros,Ivan,Beros,1979.12.30,,,
b741,stian-boretti,Stian,Boretti,1981.12.20,2000,88,188
b699,matias-boeker,Matias,Boeker,1980.12.11,,,
b752,stephane-bohli,Stephane,Bohli,1983.07.25,2002,82,185
b747,julien-benneteau,Julien,Benneteau,1981.12.20,2000,79,185
b757,rohan-bopanna,Rohan,Bopanna,1980.03.04,2003,86,191
b763,adriano-biasella,Adriano,Biasella,1980.09.01,,,
b764,juan-pablo-brzezicki,Juan Pablo,Brzezicki,1982.04.12,2001,72,178
b765,brian-battistone,Brian,Battistone,1979.08.10,2007,82,191
b798,manlio-bartoni,Manlio,Bartoni,,,,
b804,karol-beck,Karol,Beck,1982.04.03,2001,74,180
b812,al-bunis,Al,Bunis,1924.02.03,,,
b813,bob-bennett,Bob,Bennett,,,,
b809,mel-baleson,Mel,Baleson,,,,
b819,francois-battegay,Francois,Battegay,,,,
b822,bernard-boutboul,Bernard,Boutboul,,,,
b821,alain-bouteleux,Alain,Bouteleux,,,,
b820,jean-borotra,Jean,Borotra,,,,
b826,alain-bresson,Alain,Bresson,,,,
b836,fred-blatter,Fred,Blatter,1949.09.25,1974,,
b840,giorgio-bologna,Giorgio,Bologna,,,,
b841,doug-bohaboy,Doug,Bohaboy,1976.09.25,2000,73,
b837,marcos-baghdatis,Marcos,Baghdatis,1985.06.17,2003,82,178
b843,richard-bray,Richard,Bray,,,,
b842,alex-bogomolov-jr,Alex,Bogomolov Jr.,1983.04.23,2002,75,178
b845,chris-burr,Chris,Burr,,,,
b844,david-brown,David,Brown,,,,
b846,boris-breskvar,Boris,Breskvar,,,,
b859,eric-basica,Eric,Basica,1981.06.27,,,
b881,tomasz-bednarek,Tomasz,Bednarek,1981.11.12,2000,,
b884,carlos-berlocq,Carlos,Berlocq,1983.02.03,2001,81,183
b896,benjamin-becker,Benjamin,Becker,1981.06.16,2005,72,178
b898,adrian-bohane,Adrian,Bohane,1981.09.15,,,
b901,d-belesson,D,Belesson,,,,
b902,ken-binns,Ken,Binns,1935.02.08,,79,175
b903,robert-bedard,Robert,Bedard,,,,
b929,alex-bogdanovic,Alex,Bogdanovic,1984.05.22,2002,74,183
b908,johan-brunstrom,Johan,Brunstrom,1980.04.03,2005,89,193
b946,benjamin-balleret,Benjamin,Balleret,1983.01.15,,85,183
b955,reginald-bennett,Reginald,Bennett,1937.08.18,,,
b962,howard-broun,Howard,Broun,,,,
b960,nick-boyne,Nick,Boyne,,,,
b953,neil-bamford,Neil,Bamford,1982.02.10,,,
b975,guillem-burniol,Guillem,Burniol,1983.08.14,,,
b981,matt-bocko,Matt,Bocko,1983.12.12,,,
b976,david-brewer,David,Brewer,1985.02.24,,,
b977,richard-bloomfield,Richard,Bloomfield,1983.04.27,2002,75,185
ba01,gyorgy-balazs,Gyorgy,Balazs,1985.07.24,,,
ba09,antonio-barranco,Antonio,Barranco,,,,
ba08,alberto-brizzi,Alberto,Brizzi,1984.03.26,,,
ba11,jaime-bartroli,Jaime,Bartroli,1918.01.23,,,
ba35,audley-bell,Audley,Bell,,,,
ba12,jim-boyce,Jim,Boyce,,,,
ba23,brian-baker,Brian,Baker,1985.04.30,2003,77,191
ba47,tomas-berdych,Tomas,Berdych,1985.09.17,2002,91,196
ba53,jamie-baker,Jamie,Baker,1986.08.05,,81,183
ba54,jim-bentley,Jim,Bentley,,,,
ba55,bob-bardsley,Bob,Bardsley,,,,
ba57,ilija-bozoljac,Ilija,Bozoljac,1985.08.02,2002,86,193
ba79,andre-begemann,Andre,Begemann,1984.07.12,2008,90,188
ba77,arnau-brugues-davi,Arnau,Brugues-Davi,1985.03.05,2009,82,183
ba65,dustin-brown,Dustin,Brown,1984.12.08,2002,78,196
ba86,andreas-beck,Andreas,Beck,1986.02.05,2003,89,191
ba98,simone-bolelli,Simone,Bolelli,1985.10.08,2003,83,183
bb10,enrico-becuzzi,Enrico,Becuzzi,1973.03.23,,78,188
bb20,ivan-bjelica,Ivan,Bjelica,1984.02.15,,,
bb02,matthew-behrmann,Matthew,Behrmann,1980.08.03,,,
bb44,joe-bates,Joe,Bates,1982.12.21,,,
bb25,robin-brage,Robin,Brage,1983.03.21,,,
bb51,f-briscoe,F,Briscoe,,,,
bb57,robert-buckley,Robert,Buckley,,,,
bb64,badr-bouabdellah,Badr,Bouabdellah,,,,
bb68,stephen-bass,Stephen,Bass,1985.04.13,,,
bb76,m-borgener,M,Borgener,,,,
bb75,r-bortulan,R,Bortulan,,,,
bb89,bedri-baykam,Bedri,Baykam,,,,
bb88,clive-brebnor,Clive,Brebnor,1943.02.12,,,
bb96,keith-brebnor,Keith,Brebnor,1947.08.07,,,
bb97,antoine-benneteau,Antoine,Benneteau,1986.06.30,,,
bb99,milan-holecek,Milan,Holecek,1943.10.23,,,
bb98,bill-bennion,Bill,Bennion,,,,
bc04,dennis-breetzke,Dennis,Breetzke,1950.12.14,,,
bc10,jeremy-bond,Jeremy,Bond,,,,
bc11,sergei-bubka,Sergei,Bubka,1987.02.10,2005,88,188
bc14,marin-bradaric,Marin,Bradaric,1985.09.05,,,
bc15,r-blanco,R.,Blanco,,,,
bc36,gregoire-burquier,Gregoire,Burquier,1984.07.08,,,
bc41,j-bart,J,Bart,,,,
bc45,i-brady,I,Brady,,,,
bc35,eric-butorac,Eric,Butorac,1981.05.22,2003,82,191
bc50,john-been,John,Been,,,,
bc49,unknown-bahr,Unknown,Bahr,,,,
bc58,ian-beverly,Ian,Beverly,,,,
bc56,ron-barnes,Ron,Barnes,,,,
bc59,allan-burns,Allan,Burns,,,,
bc60,ron-bohrnstedt,Ron,Bohrnstedt,,,,
bc62,enrico-burzi,Enrico,Burzi,1981.01.14,,76,178
bc65,matthias-bachinger,Matthias,Bachinger,1987.04.02,2005,83,188
bc71,jonas-berg,Jonas,Berg,1984.05.16,,,
bc68,philip-bester,Philip,Bester,1988.10.06,2006,79,188
bc72,daniel-brands,Daniel,Brands,1987.07.17,2005,92,196
bd05,luka-belic,Luka,Belic,1988.10.14,,,
bd00,roman-borvanov,Roman,Borvanov,1982.03.31,2004,80,183
bc76,nicolas-barrientos,Nicolas,Barrientos,1987.04.24,2009,75,175
bd06,roberto-bautista-agut,Roberto,Bautista Agut,1988.04.14,2005,76,183
bd20,thomaz-bellucci,Thomaz,Bellucci,1987.12.30,2005,82,188
bd34,stefan-borg,Stefan,Borg,1983.06.15,,,
bd42,agustin-boje-ordonez,Agustin,Boje-Ordonez,1988.07.19,,,
bd59,carsten-ball,Carsten,Ball,1987.06.20,2005,91,198
bd80,attila-balazs,Attila,Balazs,1988.12.27,,78,180
bd73,mehdi-benhammou,Mehdi,Benhammou,1988.01.10,,,
bd82,sergey-betov,Sergey,Betov,1987.10.15,,74,185
bd83,aliaksandr-bury,Aliaksandr,Bury,1987.09.14,,93,203
bd89,josip-brkic,Josip,Brkic,1988.06.27,,,
bd91,denis-bejtulahi,Denis,Bejtulahi,1987.06.01,,87,
bd97,saso-bende,Saso,Bende,1986.05.24,,70,
be04,patrick-briaud,Patrick,Briaud,1983.02.06,,,
be03,maxime-bonami,Maxime,Bonami,1983.11.12,,,
be19,alex-bartlett,Alex,Bartlett,1987.11.13,,,
be10,matt-bruch,Matt,Bruch,1987.07.06,,68,
be44,jose-daniel-bendeck,Jose Daniel,Bendeck,1990.12.24,,76,183
be54,ruben-bemelmans,Ruben,Bemelmans,1988.01.14,2006,75,183
be64,mohammed-faizal-bin-othman,Mohammed-Faizal,Bin Othman,1983.02.19,,,
be59,kanagaraj-balakrishnan,Kanagaraj,Balakrishnan,1988.01.18,,,
be67,mirza-basic,Mirza,Basic,1991.07.12,2012,88,188
be68,tomislav-brkic,Tomislav,Brkic,1990.03.09,2008,80,185
be77,carl-bergman,Carl,Bergman,1987.10.10,,,
be69,yan-bai,Yan,Bai,1989.05.21,,80,185
be81,alen-bisevac,Alen,Bisevac,1989.02.17,,,
be83,kevin-botti,Kevin,Botti,1989.01.14,,,
be90,ricardas-berankis,Ricardas,Berankis,1990.06.21,2007,70,175
be93,chase-buchanan,Chase,Buchanan,1991.06.04,,79,193
be95,dmytro-badanov,Dmytro,Badanov,1988.01.19,,65,185
bf01,lewis-barnes,Lewis,Barnes,1990.05.12,,,
bf12,pascal-brunner,Pascal,Brunner,1989.06.11,,75,180
bf02,philippe-brand,Philippe,Brand,1988.04.06,,,
bf13,marko-boskovic,Marko,Boskovic,1991.09.25,,,
bf17,devin-britton,Devin,Britton,1991.03.17,2009,84,193
bf23,facundo-bagnis,Facundo,Bagnis,1990.02.27,2008,82,183
bf27,adrien-bossel,Adrien,Bossel,1986.12.28,,,
bf25,ilya-belyaev,Ilya,Belyaev,1990.08.09,2005,79,180
bf34,boris-nicola-bakalov,Boris Nicola,Bakalov,1980.11.23,,75,183
bf28,ante-bilic,Ante,Bilic,1989.03.07,,,
bf45,charles-antoine-brezac,Charles-Antoine,Brezac,1985.09.17,,,
bf41,jesper-brunstrom,Jesper,Brunstrom,1987.02.17,,,
bf55,yuki-bhambri,Yuki,Bhambri,1992.07.04,2008,77,183
bf49,edward-bourchier,Edward,Bourchier,1988.11.14,,81,188
bf60,saad-benkirane,Saad,Benkirane,1989.04.26,,,
bf71,david-barclay,David,Barclay,1990.09.06,,,
bf72,andre-baran,Andre,Baran,1991.02.14,,,
bf76,clint-bowles,Clint,Bowles,1988.11.16,,70,173
bf83,pascal-benz,Pascal,Benz,1990.01.12,,,
bf82,jan-blecha,Jan,Blecha,1989.03.18,,,
bf89,dennis-bloemke,Dennis,Bloemke,1989.07.23,,,
bf94,pongsatorn-benjamas,Pongsatorn,Benjamas,1989.04.05,,,
bf96,roy-bruggeling,Roy,Bruggeling,1989.08.01,,,
bf95,william-boe-wiegaard,William,Boe-Wiegaard,1983.11.09,2011,83,183
bf98,alessandro-bega,Alessandro,Bega,1991.01.11,,68,173
bg06,miles-bugby,Miles,Bugby,1986.12.07,,,
bg16,daniel-berta,Daniel,Berta,1992.11.26,,,178
bg08,moritz-baumann,Moritz,Baumann,1987.05.09,,83,188
bg32,mikolaj-borkowski,Mikolaj,Borkowski,1987.11.05,,,
bg23,nikoloz-basilashvili,Nikoloz,Basilashvili,1992.02.23,2008,79,185
bg41,andraz-bedene,Andraz,Bedene,1989.07.18,,,
bg48,patrik-brydolf,Patrik,Brydolf,1991.11.27,,,
bg52,jaan-frederik-brunken,Jaan-Frederik,Brunken,1990.04.26,,,
bg63,richard-becker,Richard,Becker,1991.01.29,,,
bh00,olivier-borsos,Olivier,Borsos,1990.09.16,,,
bh04,sean-berman,Sean,Berman,1993.01.08,,,
bh02,sekou-bangoura,Sekou,Bangoura,1991.11.18,2011,77,183
bh08,marco-bortolotti,Marco,Bortolotti,1991.01.21,,72,175
bh11,edward-beards,Edward,Beards,,,,
bh22,sam-barry,Sam,Barry,1992.01.27,2011,83,191
bh09,aljaz-bedene,Aljaz,Bedene,1989.07.18,2008,72,183
bh36,brian-brogan,Brian,Brogan,1986.12.04,,,
bh64,arthur-beavis,Arthur,Beavis,1987.01.07,,,
bh51,pedro-bernardi,Pedro,Bernardi,1991.04.16,,90,198
bh66,mikhail-biryukov,Mikhail,Biryukov,1992.04.28,,,
bh76,riccardo-bellotti,Riccardo,Bellotti,1991.08.05,,,
bh74,mikhail-balmashev,Mikhail,Balmashev,1990.08.05,,,
bh87,maverick-banes,Maverick,Banes,1992.04.10,,,
bh94,tobias-blomgren,Tobias,Blomgren,1992.07.09,,,
bi15,brandon-burke,Brandon,Burke,,,,
bh98,matthew-barton,Matthew,Barton,1991.12.18,2009,85,191
bi09,abdul-hazli-bin-zainuddin,Abdul-Hazli,Bin Zainuddin,1980.11.04,,,
bi17,phassawit-burapharitta,Phassawit,Burapharitta,1992.12.24,,,
bi36,wayne-bryan,Wayne,Bryan,,,,
bi29,jarryd-bant,Jarryd,Bant,1992.10.29,,70,183
bi23,liam-broady,Liam,Broady,1994.01.04,2014,78,183
bi37,bill-brown,Bill,Brown,,,,
bi50,lewis-burton,Lewis,Burton,1992.03.23,,85,193
bi75,mihai-badescu,Mihai,Badescu,1980.11.10,,,
bi53,victor-baluda,Victor,Baluda,1992.09.30,,,
bi81,alex-bolt,Alex,Bolt,1993.01.05,,84,183
bi87,ivan-blazevic,Ivan,Blazevic,1991.08.15,,,
bj03,lester-brown,Lester,Brown,,,,
bj28,anton-bettink,Anton,Bettink,1992.12.11,,,
bj05,harry-bourchier,Harry,Bourchier,1996.01.24,,76,185
bj43,darius-florin-bragusi,Darius Florin,Bragusi,1993.06.18,,74,180
bj37,sebastien-boltz,Sebastien,Boltz,1993.04.05,,74,178
bj51,drake-bernstein,Drake,Bernstein,1989.08.28,,,
bj44,florian-barth,Florian,Barth,1989.03.06,,,
bj57,nattan-benjasupawan,Nattan,Benjasupawan,1994.08.22,,,
bj56,johan-backstrom,Johan,Backstrom,1991.05.01,,,
bj76,kevin-boumlil,Kevin,Boumlil,1989.06.13,,,
bj78,claude-benz,Claude,Benz,1992.04.18,,,
bk19,mathias-bourgue,Mathias,Bourgue,1994.01.18,,83,188
bk05,luke-bambridge,Luke,Bambridge,1995.01.21,,85,191
bk23,abdelkader-benabdellah,Abdelkader,Benabdellah,1995.04.26,,,
bk24,gregoire-barrere,Gregoire,Barrere,1994.02.16,,83,183
bk34,dimitri-bretting,Dimitri,Bretting,1993.03.07,,,
bk41,punnakrit-kritakara,Punnakrit,Kritakara,1993.06.03,,68,175
bk52,dekel-bar,Dekel,Bar,1993.03.15,,,
bk56,nizar-belmati,Nizar,Belmati,1993.04.23,,,
bk68,francisco-bahamonde,Francisco,Bahamonde,1996.11.07,,74,185
bl53,joao-barra,Joao,Barra,1994.07.21,,,
bk85,romain-bogaerts,Romain,Bogaerts,1993.12.23,,76,188
bl05,romain-barbosa,Romain,Barbosa,1994.04.17,,85,185
bk92,alexander-bublik,Alexander,Bublik,1997.06.17,2014,76,196
bl58,matias-rodolfo-buchhass,Matias Rodolfo,Buchhass,1993.02.27,,85,180
bm12,patrick-beraud,Patrick,Beraud,1948.12.14,,,
bm00,daniel-brown,Daniel,Brown,1990.09.09,,,
bl61,filip-bergevi,Filip,Bergevi,1994.04.20,,,
bl78,bogdan-borza,Bogdan,Borza,1997.04.05,,,
bm13,fred-berli,Fred,Berli,,,,
bm15,joachim-bjerke,Joachim,Bjerke,1994.11.11,,72,178
bm34,j-bryant,J.,Bryant,,,,
bm19,deiton-baughman,Deiton,Baughman,1996.04.23,,,
bm35,keith-bardellini,Keith,Bardellini,,,,
bm44,don-brosseau,Don,Brosseau,1948.09.27,,75,183
bm36,goran-berglund,Goran,Berglund,,,,
bm43,remi-boutillier,Remi,Boutillier,1990.01.15,,75,188
bm45,domagoj-biljesko,Domagoj,Biljesko,1997.06.28,,,
bm61,james-buckley,James,Buckley,1937.04.15,,,
bm60,harry-barniville,Harry,Barniville,,,,
bm64,herbert-browne,Herbert,Browne,1933.03.20,,,
bm75,robert-brien,Robert,Brien,,,,
bm76,trevor-baker,Trevor,Baker,,,,
bm77,v-bercham,V.,Bercham,,,,
bm78,m-bonner,M.,Bonner,,,,
bm79,j-bougher,J.,Bougher,,,,
bm81,unknown-braschi,Unknown,Braschi,,,,
bm80,b-butcher,B.,Butcher,,,,
bm82,don-bitler,Don,Bitler,,,,
bm83,jim-bochte,Jim,Bochte,,,,
bm85,david-borelli,David,Borelli,1951.02.04,,,
bm84,steve-beeland,Steve,Beeland,,,,
bm87,a-g-barker,A. G.,Barker,,,,
bm88,c-j--bendall,C. J. ,Bendall,,,,
bm90,giuseppe-belli,Giuseppe,Belli,1951.01.08,,,
bm89,a-brennan,A.,Brennan,,,,
bn10,leslie-buck,Leslie,Buck,1946.12.17,,,
bn09,cliff-buchholz,Cliff,Buchholz,,,,
bn44,f-bartlett,F.,Bartlett,,,,
bn48,alan-bailey,Alan,Bailey,1929.06.08,,,
bn49,alan-bashford,Alan,Bashford,,,,
bn50,michel-bouteleux,Michel,Bouteleux,,,,
bn51,mohammed-haibabi-bouchaib,Mohammed-Haibabi,Bouchaib,1942.03.05,,,
